file,id,field,old,new,reason,date
records.csv,nmc-0904,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0892,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1494,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1239,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1288,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1287,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0850,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1218,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1219,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0007,conductive_additive_wt_pct,7,8,additive omitted: paper Table 2 groups Carbon Black and MWCNTs under 'Conductive Additive (wt%)' (88 / 8-x / x / 4); the stored value counted carbon black only; explicitly named conductive additives summed,2026-09-17
records.csv,nmc-0007,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1289,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0518,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'active materials, super P … and polyvinylidene fluoride in a weight ratio of 92.5:4.5:3'",2026-09-17
records.csv,nmc-0518,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0517,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'active materials, super P … and polyvinylidene fluoride in a weight ratio of 92.5:4.5:3'",2026-09-17
records.csv,nmc-0517,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1207,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1208,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1202,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1203,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1204,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0455,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0458,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0806,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0805,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0803,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0804,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0286,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0287,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1213,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1212,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0168,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0169,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1215,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1217,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0053,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0053,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0052,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0052,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0381,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0381,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0378,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0378,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0389,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0389,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0994,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0532,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0526,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0316,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0899,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0911,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0917,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0905,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0893,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1243,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1240,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1037,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1039,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1040,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1038,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0141,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0533,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0527,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0121,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0851,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1043,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1044,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1042,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1041,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0111,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0114,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0112,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0115,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0113,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0116,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1205,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1206,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0120,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0998,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0514,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'active materials, super P … and polyvinylidene fluoride in a weight ratio of 92.5:4.5:3'",2026-09-17
records.csv,nmc-0514,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0516,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'active materials, super P … and polyvinylidene fluoride in a weight ratio of 92.5:4.5:3'",2026-09-17
records.csv,nmc-0516,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0515,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'active materials, super P … and polyvinylidene fluoride in a weight ratio of 92.5:4.5:3'",2026-09-17
records.csv,nmc-0515,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0528,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0534,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1447,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1449,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1448,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0535,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0529,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1076,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1075,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1077,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1074,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0012,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0011,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0530,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0536,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1456,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1458,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1457,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0771,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0537,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0014,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0531,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0772,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0773,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1088,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1090,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0642,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0643,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0641,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1089,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1091,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0382,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0382,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0379,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-0379,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0995,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0996,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1001,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0461,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0912,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0317,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0900,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0906,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0918,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0894,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1241,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0462,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0456,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0999,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0459,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1455,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1560,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1559,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0997,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0913,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0901,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0907,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0919,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0895,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1198,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1199,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1200,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1201,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0004,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0005,conductive_additive_wt_pct,7,8,additive omitted: paper Table 2 groups Carbon Black and MWCNTs under 'Conductive Additive (wt%)' (88 / 8-x / x / 4); the stored value counted carbon black only; explicitly named conductive additives summed,2026-09-17
records.csv,nmc-0005,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0006,conductive_additive_wt_pct,6,8,additive omitted: paper Table 2 groups Carbon Black and MWCNTs under 'Conductive Additive (wt%)' (88 / 8-x / x / 4); the stored value counted carbon black only; explicitly named conductive additives summed,2026-09-17
records.csv,nmc-0006,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1472,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1471,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1272,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-1272,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1604,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'LNO powder, Super C65 carbon black, and PVDF in the mass ratio 92.5: 4:3.5'",2026-09-17
records.csv,nmc-1604,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1605,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'LNO powder, Super C65 carbon black, and PVDF in the mass ratio 92.5: 4:3.5'",2026-09-17
records.csv,nmc-1605,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1606,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'LNO powder, Super C65 carbon black, and PVDF in the mass ratio 92.5: 4:3.5'",2026-09-17
records.csv,nmc-1606,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1679,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1966,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1772,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1477,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1677,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1773,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1774,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0991,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1771,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0985,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0986,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1082,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0222,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1618,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0221,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0220,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1678,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1680,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1684,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1473,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0219,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1776,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1514,cell_type,not_reported,half cell,"half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; cell type was not reported, cell_type_as_reported keeps not_reported",2026-09-17
records.csv,nmc-1514,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0226,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1775,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0225,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1777,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1553,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1927,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1929,cell_type,not_reported,half cell,"half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; cell type was not reported, cell_type_as_reported keeps not_reported",2026-09-17
records.csv,nmc-1929,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0230,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0224,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0846,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1928,cell_type,not_reported,half cell,"half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; cell type was not reported, cell_type_as_reported keeps not_reported",2026-09-17
records.csv,nmc-1928,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1692,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1697,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0767,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0774,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1619,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0852,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0848,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0776,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0778,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0861,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1092,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0769,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0765,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1011,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0228,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1809,cell_type,full cell,half cell,half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; the paper's term kept in cell_type_as_reported,2026-09-17
records.csv,nmc-1809,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0229,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1681,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1695,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1778,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1010,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0780,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0787,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0789,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1563,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1102,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1045,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0463,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0464,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1781,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1070,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1641,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1009,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1936,active_material_wt_pct,92,92.5,"decimal rule: electrode_ratio_raw explicitly gives a decimal wt% for the component, so the paper-stated decimal replaces the rounded whole-number extraction; paper: 'The cathodes consisted of 92.5 wt% CAM …, 4 wt% conductive carbon …, 3.5 wt% polyvinylidene-fluoride binder'",2026-09-17
records.csv,nmc-1936,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1554,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0589,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1696,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1501,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1981,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-1934,cell_type,not_reported,half cell,"half-cell rule: a Li metal or Li-In alloy counter electrode makes the cell a half cell; cell type was not reported, cell_type_as_reported keeps not_reported",2026-09-17
records.csv,nmc-1934,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
records.csv,nmc-0490,source_license,CC-BY-4.0,cc-by-4.0,license identifier lowercased,2026-09-17
